 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950301_V01.DAT;1
         FIFO mode is OFF    TGS mode is OFF      Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1    Fe14&16     Fe9&10 
 1995  75 20:32:55          0.00       0.00       0.00       0.00       0.00       0.01      23.57      25.82      18.53       0.00       0.00       0.00
 1995  75 21:03:02          0.00       0.00       0.00       0.00       0.00       0.01      23.43      25.66      18.16       0.00       0.00       0.00
 1995  75 21:33:09          0.00       0.00       0.00       0.00       0.00       0.00      22.98      25.75      17.88       0.00       0.00       0.00
 1995  75 22:03:16          0.00       0.00       0.00       0.00       0.00       0.00      23.18      25.80      17.87       0.00       0.00       0.00
 1995  75 22:33:23          0.00       0.00       0.00       0.00       0.00       0.00      23.09      26.19      17.83       0.00       0.00       0.00
 1995  75 23:03:29          0.24       0.00       0.00       0.00       0.00       0.25      24.49      27.08      19.00       0.00       0.00       0.00
 1995  75 23:33:36          0.46       0.04       0.00       0.00       0.00       0.52      25.80      27.52      21.01       0.00       0.00       0.00
 1995  75 23:51:40          0.04       0.01       0.00       0.00       0.00       0.05      23.75      25.85      18.34       0.00       0.00       0.00
 1995  76  0:27:48          0.10       0.01       0.00       0.00       0.00       0.12      23.64      26.25      19.35       0.00       0.00       0.00
 1995  76  0:57:55          0.03       0.00       0.00       0.00       0.00       0.03      23.37      25.77      18.26       0.00       0.00       0.00
 1995  76  1:28:02          0.00       0.00       0.00       0.00       0.00       0.01      23.33      25.81      18.42       0.00       0.00       0.00
 1995  76  1:58:09          0.00       0.00       0.00       0.00       0.00       0.01      23.74      25.84      18.20       0.00       0.00       0.00
 1995  76  2:28:15          0.00       0.00       0.00       0.00       0.00       0.00      23.38      25.88      18.00       0.00       0.00       0.00
 1995  76  2:58:22          0.00       0.00       0.00       0.00       0.00       0.00      22.92      25.39      18.27       0.00       0.00       0.00
 1995  76  3:28:29          0.00       0.00       0.00       0.00       0.00       0.00      23.08      25.59      18.22       0.00       0.00       0.00
 1995  76  3:58:36          0.00       0.00       0.01       0.00       0.00       0.01      23.20      25.82      18.06       0.00       0.00       0.00
 1995  76  4:28:43          0.00       0.00       0.01       0.00       0.00       0.01      23.41      25.85      18.30       0.00       0.00       0.00
 1995  76  4:58:50          0.00       0.00       0.01       0.00       0.00       0.02      23.03      26.29      18.11       0.00       0.00       0.00
 1995  76  5:28:56          0.00       0.00       0.00       0.00       0.00       0.01      23.17      26.22      18.26       0.00       0.00       0.00
 1995  76  5:59:03          0.00       0.00       0.01       0.00       0.00       0.01      23.11      25.85      18.00       0.00       0.00       0.00
 1995  76  6:29:10          0.00       0.00       0.01       0.00       0.00       0.01      23.25      25.63      18.12       0.00       0.00       0.00
 1995  76  6:59:17          0.00       0.00       0.00       0.00       0.00       0.00      23.19      25.93      18.26       0.00       0.00       0.00
 1995  76  7:29:23          0.00       0.00       0.00       0.00       0.00       0.00      23.02      26.01      18.13       0.00       0.00       0.00
 1995  76  7:59:30          0.00       0.00       0.01       0.00       0.00       0.01      23.02      26.13      18.35       0.00       0.00       0.00
 1995  76  8:29:37          0.00       0.00       0.00       0.00       0.00       0.01      23.29      25.63      18.27       0.00       0.00       0.00
 1995  76  8:59:44          0.00       0.00       0.00       0.00       0.00       0.00      23.30      26.13      18.13       0.00       0.00       0.00
 1995  76  9:29:50          0.00       0.00       0.01       0.00       0.00       0.01      23.47      26.12      18.24       0.00       0.00       0.00
 1995  76  9:59:57          0.00       0.00       0.01       0.00       0.00       0.01      23.20      26.23      18.18       0.00       0.00       0.00
 1995  76 10:30:04          0.00       0.00       0.00       0.00       0.00       0.00      22.85      25.99      17.92       0.00       0.00       0.00
 1995  76 11:00:11          0.00       0.00       0.00       0.00       0.00       0.01      23.45      25.93      18.42       0.00       0.00       0.00
 1995  76 11:30:17          0.00       0.00       0.00       0.00       0.00       0.00      23.24      25.64      18.42       0.00       0.00       0.00
 1995  76 12:00:24          0.00       0.00       0.00       0.00       0.00       0.01      22.97      26.21      18.45       0.00       0.00       0.00
 1995  76 12:30:31          0.00       0.00       0.00       0.00       0.00       0.00      23.38      25.88      18.10       0.00       0.00       0.00
 1995  76 13:00:38          0.00       0.00       0.00       0.00       0.00       0.01      23.56      25.96      18.52       0.00       0.00       0.00
 1995  76 13:30:45          0.00       0.00       0.00       0.00       0.00       0.00      23.69      25.70      17.99       0.00       0.00       0.00
 1995  76 14:00:52          0.00       0.00       0.00       0.00       0.00       0.00      23.33      25.89      18.36       0.00       0.00       0.00
 1995  76 14:30:58          0.00       0.00       0.01       0.00       0.00       0.01      23.90      25.76      18.24       0.00       0.00       0.00
 1995  76 15:01:05          0.00       0.00       0.00       0.00       0.00       0.00      23.39      25.53      18.07       0.00       0.00       0.00
 1995  76 15:31:12          0.00       0.00       0.01       0.00       0.00       0.01      23.48      25.94      18.47       0.00       0.00       0.00
 1995  76 16:01:19          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.72      18.38       0.00       0.00       0.00
 1995  76 16:31:25          0.00       0.00       0.00       0.00       0.00       0.01      23.10      25.83      18.33       0.00       0.00       0.00
 1995  76 17:01:32          0.01       0.00       0.01       0.00       0.00       0.02      23.35      26.76      18.17       0.00       0.00       0.00
 1995  76 17:31:39          0.00       0.00       0.00       0.00       0.00       0.01      23.51      26.12      18.23       0.00       0.00       0.00
 1995  76 18:01:45          0.00       0.00       0.00       0.00       0.00       0.00      23.44      25.78      18.43       0.00       0.00       0.00
 1995  76 18:31:52          0.00       0.00       0.01       0.00       0.00       0.01      23.38      25.84      18.42       0.00       0.00       0.00
 1995  76 19:01:59          0.00       0.00       0.01       0.00       0.00       0.01      23.38      26.14      18.38       0.00       0.00       0.00
 1995  76 19:32:06          0.00       0.00       0.01       0.00       0.00       0.01      23.39      26.24      18.21       0.00       0.00       0.00
 1995  76 20:02:13          0.00       0.00       0.00       0.00       0.00       0.01      23.51      26.47      18.48       0.00       0.00       0.00
 1995  76 20:32:19          0.00       0.00       0.01       0.00       0.00       0.02      23.66      26.43      18.40       0.00       0.00       0.00
 1995  76 21:02:26          0.00       0.00       0.00       0.00       0.00       0.00      23.47      26.34      18.25       0.00       0.00       0.00
 1995  76 21:32:33          0.00       0.00       0.01       0.00       0.00       0.01      23.63      26.14      18.28       0.00       0.00       0.00
 1995  76 22:02:40          0.00       0.00       0.01       0.00       0.00       0.02      23.51      26.18      18.21       0.00       0.00       0.00
 1995  76 22:32:47          0.00       0.00       0.00       0.00       0.00       0.01      23.43      26.17      18.63       0.00       0.00       0.00
 1995  76 23:02:54          0.00       0.00       0.00       0.00       0.00       0.01      23.53      26.23      18.46       0.00       0.00       0.00
 1995  76 23:33:00          0.00       0.00       0.01       0.00       0.00       0.02      23.57      25.97      18.38       0.00       0.00       0.00
 1995  76 23:51:04          0.00       0.00       0.00       0.00       0.00       0.02      23.34      26.60      18.24       0.00       0.00       0.00
 1995  77  0:30:13          0.00       0.00       0.00       0.00       0.00       0.01      23.52      26.39      18.38       0.00       0.00       0.00
 1995  77  1:00:20          0.00       0.00       0.01       0.00       0.00       0.01      23.82      25.86      18.26       0.00       0.00       0.00
 1995  77  1:30:27          0.00       0.00       0.00       0.00       0.00       0.01      23.43      26.21      18.17       0.00       0.00       0.00
 1995  77  2:00:33          0.00       0.00       0.00       0.00       0.00       0.01      23.41      26.06      18.64       0.00       0.00       0.00
 1995  77  2:30:40          0.00       0.00       0.00       0.00       0.00       0.00      23.41      26.03      18.33       0.00       0.00       0.00
 1995  77  3:00:47          0.00       0.00       0.00       0.00       0.00       0.01      23.16      26.35      18.46       0.00       0.00       0.00
 1995  77  3:30:54          0.00       0.00       0.01       0.00       0.00       0.01      23.06      25.96      18.27       0.00       0.00       0.00
 1995  77  4:01:01          0.00       0.00       0.00       0.00       0.00       0.01      23.21      26.42      18.31       0.00       0.00       0.00
 1995  77  4:31:07          0.00       0.00       0.01       0.00       0.00       0.01      23.61      26.20      18.09       0.00       0.00       0.00
 1995  77  5:01:14          0.00       0.00       0.01       0.00       0.00       0.02      23.35      25.93      18.30       0.00       0.00       0.00
 1995  77  5:31:21          0.00       0.00       0.01       0.00       0.00       0.01      23.02      26.18      18.34       0.00       0.00       0.00
 1995  77  6:01:28          0.00       0.00       0.01       0.00       0.00       0.01      23.16      26.09      18.43       0.00       0.00       0.00
 1995  77  6:31:35          0.00       0.00       0.01       0.00       0.00       0.02      23.47      26.63      18.19       0.00       0.00       0.00
 1995  77  7:01:41          0.00       0.00       0.00       0.00       0.00       0.01      23.34      26.25      18.38       0.00       0.00       0.00
 1995  77  7:31:48          0.00       0.00       0.01       0.00       0.00       0.02      23.29      26.31      18.22       0.00       0.00       0.00
 1995  77  8:01:55          0.00       0.00       0.00       0.00       0.00       0.03      23.33      26.34      18.45       0.00       0.00       0.00
 1995  77  8:32:01          0.00       0.00       0.00       0.00       0.00       0.02      23.60      26.08      18.27       0.00       0.00       0.00
 1995  77  9:02:08          0.00       0.00       0.00       0.00       0.00       0.00      23.70      25.66      18.18       0.00       0.00       0.00
 1995  77  9:32:15          0.00       0.00       0.00       0.00       0.00       0.01      23.59      26.02      18.39       0.00       0.00       0.00
 1995  77 10:02:22          0.00       0.00       0.01       0.00       0.00       0.01      23.46      26.21      18.33       0.00       0.00       0.00
 1995  77 10:32:29          0.00       0.00       0.00       0.00       0.00       0.01      23.42      26.31      18.26       0.00       0.00       0.00
 1995  77 11:02:35          0.00       0.00       0.00       0.00       0.00       0.01      23.35      25.95      18.29       0.00       0.00       0.00
 1995  77 11:32:42          0.00       0.00       0.01       0.00       0.00       0.01      23.45      26.42      18.73       0.00       0.00       0.00
 1995  77 12:02:49          0.00       0.00       0.01       0.00       0.00       0.01      23.77      26.15      18.22       0.00       0.00       0.00
 1995  77 12:32:56          0.00       0.00       0.01       0.00       0.00       0.02      23.50      26.08      18.19       0.00       0.00       0.00
 1995  77 13:03:03          0.00       0.00       0.00       0.00       0.00       0.01      23.14      26.13      18.38       0.00       0.00       0.00
 1995  77 13:33:09          0.00       0.00       0.01       0.00       0.00       0.02      23.67      26.05      17.84       0.00       0.00       0.00
 1995  77 14:03:16          0.00       0.00       0.01       0.00       0.00       0.01      23.40      26.18      18.18       0.00       0.00       0.00
 1995  77 14:33:23          0.00       0.00       0.01       0.00       0.00       0.01      23.75      26.08      18.32       0.00       0.00       0.00
 1995  77 15:03:30          0.00       0.00       0.01       0.00       0.00       0.01      23.84      26.26      18.82       0.00       0.00       0.00
 1995  77 15:33:36          0.00       0.00       0.01       0.00       0.00       0.02      23.68      26.33      18.15       0.00       0.00       0.00
 1995  77 16:03:43          0.00       0.00       0.00       0.00       0.00       0.01      23.56      26.28      18.30       0.00       0.00       0.00
 1995  77 16:33:50          0.00       0.00       0.00       0.00       0.00       0.01      23.70      25.89      18.36       0.00       0.00       0.00
 1995  77 17:03:56          0.00       0.00       0.00       0.00       0.00       0.01      23.45      25.50      18.51       0.00       0.00       0.00
 1995  77 17:34:03          0.00       0.00       0.00       0.00       0.00       0.01      23.36      25.90      18.46       0.00       0.00       0.00
 1995  77 18:04:10          0.00       0.00       0.01       0.00       0.00       0.01      23.26      26.31      18.16       0.00       0.00       0.00
 1995  77 18:34:17          0.00       0.00       0.00       0.00       0.00       0.01      23.53      25.84      18.58       0.00       0.00       0.00
 1995  77 19:04:24          0.00       0.00       0.01       0.00       0.00       0.01      23.36      25.82      18.24       0.00       0.00       0.00
 1995  77 19:34:30          0.00       0.00       0.01       0.00       0.00       0.01      23.17      26.05      18.24       0.00       0.00       0.00
 1995  77 20:04:37          0.00       0.00       0.01       0.00       0.00       0.01      23.60      25.97      18.19       0.00       0.00       0.00
 1995  77 20:34:44          0.00       0.00       0.01       0.00       0.00       0.01      23.65      26.10      18.29       0.00       0.00       0.00
 1995  77 21:04:51          0.00       0.00       0.01       0.00       0.00       0.01      23.69      26.59      18.22       0.00       0.00       0.00
 1995  77 21:34:57          0.00       0.00       0.01       0.00       0.00       0.01      23.72      25.94      18.59       0.00       0.00       0.00
 1995  77 22:05:04          0.00       0.00       0.00       0.00       0.00       0.01      23.38      25.86      18.49       0.00       0.00       0.00
 1995  77 22:35:11          0.00       0.00       0.01       0.00       0.00       0.01      23.75      25.97      18.20       0.00       0.00       0.00
 1995  77 23:05:18          0.00       0.00       0.00       0.00       0.00       0.00      23.77      25.73      18.22       0.00       0.00       0.00
 1995  77 23:35:24          0.00       0.00       0.00       0.00       0.00       0.00      23.48      26.13      18.51       0.00       0.00       0.00
 1995  77 23:50:28          0.00       0.00       0.00       0.00       0.00       0.00      22.80      26.00      18.41       0.00       0.00       0.00
 1995  78  0:29:37          0.00       0.00       0.00       0.00       0.00       0.00      23.56      26.02      18.44       0.00       0.00       0.00
 1995  78  0:59:43          0.00       0.00       0.00       0.00       0.00       0.00      23.61      25.86      18.22       0.00       0.00       0.00
 1995  78  1:29:50          0.00       0.00       0.01       0.00       0.00       0.01      23.64      26.40      18.32       0.00       0.00       0.00
 1995  78  1:59:57          0.00       0.00       0.00       0.00       0.00       0.01      23.77      26.11      18.42       0.00       0.00       0.00
 1995  78  2:30:04          0.00       0.00       0.00       0.00       0.00       0.01      22.95      26.29      18.36       0.00       0.00       0.00
 1995  78  3:00:10          0.00       0.00       0.00       0.00       0.00       0.01      23.76      26.23      18.01       0.00       0.00       0.00
 1995  78  3:30:17          0.00       0.00       0.00       0.00       0.00       0.00      23.60      25.92      18.36       0.00       0.00       0.00
 1995  78  4:00:24          0.00       0.00       0.00       0.00       0.00       0.01      23.60      26.53      18.52       0.00       0.00       0.00
 1995  78  4:30:31          0.00       0.00       0.00       0.00       0.00       0.00      23.63      26.17      18.41       0.00       0.00       0.00
 1995  78  5:00:38          0.00       0.00       0.00       0.00       0.00       0.00      23.44      25.89      18.47       0.00       0.00       0.00
 1995  78  5:30:45          0.00       0.00       0.00       0.00       0.00       0.00      23.25      25.92      18.16       0.00       0.00       0.00
 1995  78  6:00:51          0.00       0.00       0.00       0.00       0.00       0.00      23.67      26.11      18.11       0.00       0.00       0.00
 1995  78  6:30:58          0.00       0.00       0.00       0.00       0.00       0.01      23.52      26.13      18.31       0.00       0.00       0.00
 1995  78  7:01:05          0.00       0.00       0.00       0.00       0.00       0.01      23.67      26.18      18.50       0.00       0.00       0.00
 1995  78  7:31:12          0.00       0.00       0.00       0.00       0.00       0.00      23.54      26.19      18.54       0.00       0.00       0.00
 1995  78  8:01:18          0.00       0.00       0.00       0.00       0.00       0.01      23.28      25.90      18.37       0.00       0.00       0.00
 1995  78  8:31:25          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.69      18.42       0.00       0.00       0.00
 1995  78  9:01:32          0.00       0.00       0.00       0.00       0.00       0.00      23.49      26.02      18.10       0.00       0.00       0.00
 1995  78  9:31:38          0.00       0.00       0.00       0.00       0.00       0.00      23.75      25.51      18.67       0.00       0.00       0.00
 1995  78 10:01:45          0.00       0.00       0.00       0.00       0.00       0.00      23.82      25.91      18.39       0.00       0.00       0.00
 1995  78 10:31:52          0.00       0.00       0.00       0.00       0.00       0.01      23.57      25.92      18.24       0.00       0.00       0.00
 1995  78 11:01:59          0.00       0.00       0.00       0.00       0.00       0.00      23.44      25.87      18.37       0.00       0.00       0.00
 1995  78 11:32:06          0.00       0.00       0.00       0.00       0.00       0.00      23.56      26.13      18.58       0.00       0.00       0.00
 1995  78 12:02:12          0.00       0.00       0.00       0.00       0.00       0.00      23.43      26.08      18.67       0.00       0.00       0.00
 1995  78 12:32:19          0.00       0.00       0.01       0.00       0.00       0.01      23.49      25.92      18.26       0.00       0.00       0.00
 1995  78 13:02:26          0.00       0.00       0.00       0.00       0.00       0.00      23.45      26.14      18.42       0.00       0.00       0.00
 1995  78 13:32:33          0.00       0.00       0.01       0.00       0.00       0.01      23.79      25.91      18.00       0.00       0.00       0.00
 1995  78 14:02:40          0.00       0.00       0.00       0.00       0.00       0.00      23.29      26.09      18.45       0.00       0.00       0.00
 1995  78 14:32:46          0.00       0.00       0.00       0.00       0.00       0.00      23.90      25.91      18.39       0.00       0.00       0.00
 1995  78 15:02:53          0.00       0.00       0.00       0.00       0.00       0.01      23.27      26.03      18.39       0.00       0.00       0.00
 1995  78 15:33:00          0.00       0.00       0.00       0.00       0.00       0.00      23.68      26.13      18.23       0.00       0.00       0.00
 1995  78 16:03:06          0.00       0.00       0.00       0.00       0.00       0.00      23.08      26.42      18.43       0.00       0.00       0.00
 1995  78 16:33:13          0.00       0.00       0.00       0.00       0.00       0.00      23.80      25.89      18.58       0.00       0.00       0.00
 1995  78 17:03:20          0.00       0.00       0.00       0.00       0.00       0.00      23.96      25.84      18.86       0.00       0.00       0.00
 1995  78 17:33:27          0.00       0.00       0.00       0.00       0.00       0.00      23.62      26.04      18.29       0.00       0.00       0.00
 1995  78 18:03:34          0.00       0.00       0.00       0.00       0.00       0.00      23.58      26.06      18.55       0.00       0.00       0.00
 1995  78 18:33:40          0.00       0.00       0.01       0.00       0.00       0.01      23.46      26.25      18.29       0.00       0.00       0.00
 1995  78 19:03:47          0.00       0.00       0.01       0.00       0.00       0.01      23.41      26.40      18.43       0.00       0.00       0.00
 1995  78 19:33:54          0.00       0.00       0.01       0.00       0.00       0.01      23.39      26.27      18.18       0.00       0.00       0.00
 1995  78 20:04:01          0.00       0.00       0.00       0.00       0.00       0.00      23.67      25.70      18.20       0.00       0.00       0.00
 1995  78 20:34:07          0.00       0.00       0.00       0.00       0.00       0.00      23.43      26.45      18.36       0.00       0.00       0.00
 1995  78 21:04:14          0.00       0.00       0.00       0.00       0.00       0.00      23.94      25.97      18.46       0.00       0.00       0.00
 1995  78 21:34:21          0.00       0.00       0.00       0.00       0.00       0.00      23.43      26.11      18.49       0.00       0.00       0.00
 1995  78 22:04:28          0.00       0.00       0.00       0.00       0.00       0.01      23.79      26.16      18.46       0.00       0.00       0.00
 1995  78 22:34:34          0.00       0.00       0.00       0.00       0.00       0.00      23.31      25.99      18.25       0.00       0.00       0.00
 1995  78 23:04:41          0.00       0.00       0.00       0.00       0.00       0.00      23.30      26.12      18.31       0.00       0.00       0.00
 1995  78 23:34:48          0.00       0.00       0.00       0.00       0.00       0.00      23.57      26.08      18.42       0.00       0.00       0.00
 1995  78 23:52:52          0.00       0.00       0.00       0.00       0.00       0.01      23.14      25.73      18.79       0.00       0.00       0.00
 1995  79  0:29:00          0.00       0.00       0.00       0.00       0.00       0.01      23.23      26.29      17.98       0.00       0.00       0.00
 1995  79  0:59:07          0.00       0.00       0.00       0.00       0.00       0.00      23.72      25.98      18.26       0.00       0.00       0.00
 1995  79  1:29:14          0.00       0.00       0.00       0.00       0.00       0.00      23.42      25.68      18.08       0.00       0.00       0.00
 1995  79  1:59:20          0.00       0.00       0.00       0.00       0.00       0.00      23.40      25.96      18.45       0.00       0.00       0.00
 1995  79  2:29:27          0.00       0.00       0.00       0.00       0.00       0.00      23.72      25.84      18.50       0.00       0.00       0.00
 1995  79  2:59:34          0.00       0.00       0.00       0.00       0.00       0.00      23.36      25.93      18.63       0.00       0.00       0.00
 1995  79  3:29:41          0.00       0.00       0.00       0.00       0.00       0.00      23.52      25.71      18.37       0.00       0.00       0.00
 1995  79  3:59:48          0.00       0.00       0.00       0.00       0.00       0.00      23.80      25.64      18.47       0.00       0.00       0.00
 1995  79  4:29:54          0.00       0.00       0.00       0.00       0.00       0.00      23.26      26.01      18.44       0.00       0.00       0.00
 1995  79  5:00:01          0.00       0.00       0.00       0.00       0.00       0.00      23.39      25.89      18.42       0.00       0.00       0.00
 1995  79  5:30:08          0.00       0.00       0.00       0.00       0.00       0.00      23.56      25.73      18.29       0.00       0.00       0.00
 1995  79  6:00:14          0.00       0.00       0.00       0.00       0.00       0.00      23.58      25.84      18.31       0.00       0.00       0.00
 1995  79  6:30:21          0.00       0.00       0.00       0.00       0.00       0.01      23.43      25.84      18.34       0.00       0.00       0.00
 1995  79  7:00:28          0.00       0.00       0.00       0.00       0.00       0.00      23.69      25.99      18.45       0.00       0.00       0.00
 1995  79  7:30:35          0.00       0.00       0.00       0.00       0.00       0.01      23.49      26.04      18.71       0.00       0.00       0.00
 1995  79  8:00:42          0.00       0.00       0.00       0.00       0.00       0.01      23.13      26.13      18.75       0.00       0.00       0.00
 1995  79  8:30:48          0.00       0.00       0.00       0.00       0.00       0.00      23.36      26.14      18.60       0.00       0.00       0.00
 1995  79  9:00:55          0.00       0.00       0.00       0.00       0.00       0.01      23.70      25.92      18.05       0.00       0.00       0.00
 1995  79  9:31:02          0.00       0.00       0.00       0.00       0.00       0.00      23.34      26.12      18.84       0.00       0.00       0.00
 1995  79 10:01:09          0.00       0.00       0.00       0.00       0.00       0.01      23.58      26.06      18.39       0.00       0.00       0.00
 1995  79 10:31:16          0.00       0.00       0.00       0.00       0.00       0.00      23.52      25.70      18.60       0.00       0.00       0.00
 1995  79 11:01:22          0.00       0.00       0.00       0.00       0.00       0.00      23.21      26.07      18.38       0.00       0.00       0.00
 1995  79 11:31:29          0.00       0.00       0.00       0.00       0.00       0.01      23.54      26.30      18.66       0.00       0.00       0.00
 1995  79 12:01:36          0.00       0.00       0.00       0.00       0.00       0.01      23.22      26.07      18.58       0.00       0.00       0.00
 1995  79 12:31:42          0.00       0.00       0.00       0.00       0.00       0.00      23.37      26.19      18.29       0.00       0.00       0.00
 1995  79 13:01:49          0.00       0.00       0.00       0.00       0.00       0.00      23.67      25.79      18.68       0.00       0.00       0.00
 1995  79 13:31:56          0.00       0.00       0.00       0.00       0.00       0.00      23.89      26.22      18.35       0.00       0.00       0.00
 1995  79 14:02:03          0.00       0.00       0.00       0.00       0.00       0.01      23.45      26.33      18.55       0.00       0.00       0.00
 1995  79 14:32:09          0.00       0.00       0.00       0.00       0.00       0.01      23.63      26.01      18.56       0.00       0.00       0.00
 1995  79 15:02:16          0.00       0.00       0.00       0.00       0.00       0.00      23.27      25.93      18.64       0.00       0.00       0.00
 1995  79 15:32:23          0.00       0.00       0.00       0.00       0.00       0.00      23.79      26.04      18.73       0.00       0.00       0.00
 1995  79 16:02:30          0.00       0.00       0.00       0.00       0.00       0.00      23.49      26.35      18.27       0.00       0.00       0.00
 1995  79 16:32:37          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.78      18.35       0.00       0.00       0.00
 1995  79 17:02:43          0.00       0.00       0.00       0.00       0.00       0.00      24.07      25.54      18.37       0.00       0.00       0.00
 1995  79 17:32:50          0.00       0.00       0.00       0.00       0.00       0.01      23.84      26.27      18.33       0.00       0.00       0.00
 1995  79 18:02:57          0.00       0.00       0.00       0.00       0.00       0.00      23.34      26.24      18.43       0.00       0.00       0.00
 1995  79 18:33:03          0.00       0.00       0.00       0.00       0.00       0.00      23.66      26.17      18.38       0.00       0.00       0.00
 1995  79 19:03:10          0.00       0.00       0.00       0.00       0.00       0.01      23.75      25.74      18.19       0.00       0.00       0.00
 1995  79 19:33:17          0.00       0.00       0.00       0.00       0.00       0.00      23.50      25.83      18.50       0.00       0.00       0.00
 1995  79 20:03:24          0.00       0.00       0.00       0.00       0.00       0.00      23.95      25.94      18.44       0.00       0.00       0.00
 1995  79 20:33:31          0.00       0.00       0.00       0.00       0.00       0.01      23.67      26.02      18.43       0.00       0.00       0.00
 1995  79 21:03:37          0.00       0.00       0.00       0.00       0.00       0.00      23.55      26.14      18.53       0.00       0.00       0.00
 1995  79 21:33:44          0.00       0.00       0.00       0.00       0.00       0.00      23.75      25.82      18.41       0.00       0.00       0.00
 1995  79 22:03:51          0.00       0.00       0.01       0.00       0.00       0.01      23.42      25.78      18.32       0.00       0.00       0.00
 1995  79 22:33:58          0.00       0.00       0.00       0.00       0.00       0.00      23.59      26.06      18.34       0.00       0.00       0.00
 1995  79 23:04:04          0.00       0.00       0.00       0.00       0.00       0.00      23.49      26.07      18.37       0.00       0.00       0.00
 1995  79 23:34:11          0.00       0.00       0.00       0.00       0.00       0.00      23.69      25.92      18.43       0.00       0.00       0.00
 1995  79 23:52:15          0.00       0.00       0.00       0.00       0.00       0.00      23.37      26.60      18.22       0.00       0.00       0.00
 1995  80  0:28:23          0.00       0.00       0.00       0.00       0.00       0.00      23.54      25.86      18.85       0.00       0.00       0.00
 1995  80  0:58:30          0.00       0.00       0.00       0.00       0.00       0.00      23.78      26.53      18.41       0.00       0.00       0.00
 1995  80  1:28:37          0.00       0.00       0.00       0.00       0.00       0.00      23.52      26.04      18.23       0.00       0.00       0.00
 1995  80  1:58:43          0.00       0.00       0.00       0.00       0.00       0.00      23.76      26.06      18.31       0.00       0.00       0.00
 1995  80  2:28:50          0.00       0.00       0.00       0.00       0.00       0.00      23.79      25.94      18.48       0.00       0.00       0.00
 1995  80  2:58:57          0.00       0.00       0.00       0.00       0.00       0.00      23.41      25.81      18.32       0.00       0.00       0.00
 1995  80  3:29:04          0.00       0.00       0.00       0.00       0.00       0.01      23.75      26.21      18.17       0.00       0.00       0.00
 1995  80  3:59:11          0.00       0.00       0.00       0.00       0.00       0.00      23.23      25.97      18.21       0.00       0.00       0.00
 1995  80  4:29:17          0.00       0.00       0.00       0.00       0.00       0.00      23.97      26.33      18.35       0.00       0.00       0.00
 1995  80  4:59:24          0.00       0.00       0.00       0.00       0.00       0.00      23.35      26.39      18.71       0.00       0.00       0.00
 1995  80  5:29:31          0.00       0.00       0.00       0.00       0.00       0.00      23.25      25.85      18.51       0.00       0.00       0.00
 1995  80  5:59:38          0.00       0.00       0.00       0.00       0.00       0.00      23.48      26.21      18.67       0.00       0.00       0.00
 1995  80  6:29:45          0.00       0.00       0.00       0.00       0.00       0.00      23.75      25.81      18.30       0.00       0.00       0.00
 1995  80  6:59:51          0.01       0.00       0.00       0.00       0.00       0.01      23.66      25.94      18.20       0.00       0.00       0.00
 1995  80  7:29:58          0.00       0.00       0.00       0.00       0.00       0.00      23.44      26.44      18.17       0.00       0.00       0.00
 1995  80  8:00:05          0.00       0.00       0.00       0.00       0.00       0.00      23.57      26.05      18.33       0.00       0.00       0.00
 1995  80  8:30:11          0.00       0.00       0.00       0.00       0.00       0.00      23.69      26.01      18.23       0.00       0.00       0.00
 1995  80  9:00:18          0.00       0.00       0.00       0.00       0.00       0.01      23.48      26.11      18.63       0.00       0.00       0.00
 1995  80  9:30:25          0.00       0.00       0.00       0.00       0.00       0.00      23.52      25.90      18.61       0.00       0.00       0.00
 1995  80 10:00:32          0.00       0.00       0.00       0.00       0.00       0.00      23.75      25.82      18.28       0.00       0.00       0.00
 1995  80 10:30:39          0.00       0.00       0.00       0.00       0.00       0.00      23.43      26.02      18.32       0.00       0.00       0.00
 1995  80 11:00:45          0.00       0.00       0.00       0.00       0.00       0.00      23.57      25.95      18.40       0.00       0.00       0.00
 1995  80 11:30:52          0.00       0.00       0.00       0.00       0.00       0.00      23.52      26.16      18.45       0.00       0.00       0.00
 1995  80 12:00:59          0.00       0.00       0.00       0.00       0.00       0.00      23.76      26.15      18.30       0.00       0.00       0.00
 1995  80 12:31:06          0.00       0.00       0.00       0.00       0.00       0.00      23.61      25.81      18.44       0.00       0.00       0.00
 1995  80 13:01:12          0.00       0.00       0.00       0.00       0.00       0.00      23.49      25.83      18.24       0.00       0.00       0.00
 1995  80 13:31:19          0.00       0.00       0.00       0.00       0.00       0.00      24.04      25.82      18.36       0.00       0.00       0.00
 1995  80 14:01:26          0.00       0.00       0.00       0.00       0.00       0.00      23.75      25.98      18.15       0.00       0.00       0.00
 1995  80 14:31:32          0.00       0.00       0.00       0.00       0.00       0.00      23.85      25.51      18.66       0.00       0.00       0.00
 1995  80 15:01:39          0.00       0.00       0.00       0.00       0.00       0.00      23.44      25.89      18.61       0.00       0.00       0.00
