 STICS SELECTED RATES
         Input Level 1 Filename: SMSDISK3:[WIND.L1DATA]WI_L1_SMS_19950101_V01.DAT;2
         FIFO mode is OFF    TGS mode is ON       Telemetry mode is Science mode     
 YEAR DOY HR:MIN:SEC          H        He2        He1        BR0        BR1        BR2      FSR12      FSR34      FSR56         O1         O6         07 
 1995  16  0:30:46          0.00       0.00       0.00       0.00       0.00       0.01      25.20      27.55      19.51       0.00       0.00       0.00
 1995  16  1:02:57          0.00       0.00       0.00       0.00       0.00       0.01      25.30      27.25      19.45       0.00       0.00       0.00
 1995  16  1:35:09          0.00       0.00       0.00       0.00       0.00       0.00      24.98      27.35      19.59       0.00       0.00       0.00
 1995  16  2:07:20          0.00       0.00       0.00       0.00       0.00       0.01      24.98      27.02      19.72       0.00       0.00       0.00
 1995  16  2:39:32          0.00       0.00       0.00       0.00       0.00       0.00      25.02      27.58      19.73       0.00       0.00       0.00
 1995  16  3:11:44          0.00       0.00       0.00       0.00       0.00       0.01      25.01      27.26      19.55       0.00       0.00       0.00
 1995  16  3:43:55          0.00       0.00       0.00       0.00       0.00       0.00      25.13      27.66      19.34       0.00       0.00       0.00
 1995  16  4:16:07          0.00       0.00       0.00       0.00       0.00       0.00      25.05      27.52      19.52       0.00       0.00       0.00
 1995  16  4:48:18          0.00       0.00       0.00       0.00       0.00       0.00      24.76      27.04      19.48       0.00       0.00       0.00
 1995  16  5:20:29          0.00       0.00       0.00       0.00       0.00       0.00      25.32      27.07      19.82       0.00       0.00       0.00
 1995  16  5:52:41          0.00       0.00       0.00       0.00       0.00       0.00      25.16      27.34      19.78       0.00       0.00       0.00
 1995  16  6:24:52          0.00       0.00       0.00       0.00       0.00       0.01      25.44      27.29      19.64       0.00       0.00       0.00
 1995  16  6:57:04          0.00       0.00       0.00       0.00       0.00       0.01      25.27      27.52      19.67       0.00       0.00       0.00
 1995  16  7:29:15          0.00       0.00       0.00       0.00       0.00       0.00      25.39      27.43      19.49       0.00       0.00       0.00
 1995  16  8:01:26          0.00       0.00       0.00       0.00       0.00       0.00      24.87      27.26      19.49       0.00       0.00       0.00
 1995  16  8:33:38          0.00       0.00       0.00       0.00       0.00       0.01      25.05      27.52      19.45       0.00       0.00       0.00
 1995  16  9:05:50          0.00       0.00       0.01       0.00       0.00       0.01      24.92      27.05      19.40       0.00       0.00       0.00
 1995  16  9:38:01          0.00       0.00       0.00       0.00       0.00       0.00      24.84      27.24      19.41       0.00       0.00       0.00
 1995  16 10:10:13          0.00       0.00       0.00       0.00       0.00       0.01      24.62      27.48      19.65       0.00       0.00       0.00
 1995  16 10:42:24          0.00       0.00       0.00       0.00       0.00       0.00      25.09      27.52      19.59       0.00       0.00       0.00
 1995  16 11:14:36          0.00       0.00       0.00       0.00       0.00       0.00      25.00      27.45      19.54       0.00       0.00       0.00
 1995  16 11:46:47          0.00       0.00       0.00       0.00       0.00       0.00      25.12      27.63      19.69       0.00       0.00       0.00
 1995  16 12:18:58          0.00       0.00       0.00       0.00       0.00       0.00      24.70      27.20      19.61       0.00       0.00       0.00
 1995  16 12:51:10          0.00       0.00       0.00       0.00       0.00       0.01      24.73      27.58      19.19       0.00       0.00       0.00
 1995  16 13:23:21          0.00       0.00       0.00       0.00       0.00       0.00      25.00      28.01      19.50       0.00       0.00       0.00
 1995  16 13:55:33          0.00       0.00       0.00       0.00       0.00       0.01      24.90      27.70      19.32       0.00       0.00       0.00
 1995  16 14:27:44          0.00       0.00       0.00       0.00       0.00       0.01      24.65      27.96      19.43       0.00       0.00       0.00
 1995  16 14:59:56          0.00       0.00       0.01       0.00       0.00       0.01      24.85      27.72      19.54       0.00       0.00       0.00
 1995  16 15:32:07          0.00       0.00       0.00       0.00       0.00       0.01      24.71      27.61      19.50       0.00       0.00       0.00
 1995  16 16:04:19          0.00       0.00       0.00       0.00       0.00       0.00      24.49      27.31      19.73       0.00       0.00       0.00
 1995  16 16:36:30          0.00       0.00       0.00       0.00       0.00       0.00      24.36      27.67      19.51       0.00       0.00       0.00
 1995  16 17:08:42          0.00       0.00       0.00       0.00       0.00       0.00      24.40      27.11      19.31       0.00       0.00       0.00
 1995  16 17:40:53          0.00       0.00       0.00       0.00       0.00       0.01      24.90      27.60      19.49       0.00       0.00       0.00
 1995  16 18:13:05          0.00       0.00       0.00       0.00       0.00       0.00      24.73      27.69      19.65       0.00       0.00       0.00
 1995  16 18:45:16          0.01       0.01       0.00       0.00       0.00       0.02      24.78      27.35      19.50       0.00       0.00       0.00
 1995  16 19:17:27          0.00       0.00       0.01       0.00       0.00       0.01      24.23      27.52      19.16       0.00       0.00       0.00
 1995  16 19:49:39          0.00       0.00       0.00       0.00       0.00       0.01      24.76      27.37      19.41       0.00       0.00       0.00
 1995  16 20:21:50          0.00       0.00       0.00       0.00       0.00       0.01      24.92      27.24      19.43       0.00       0.00       0.00
 1995  16 20:54:02          0.00       0.00       0.00       0.00       0.00       0.01      24.47      27.51      19.52       0.00       0.00       0.00
 1995  16 21:26:14          0.00       0.00       0.01       0.00       0.00       0.02      24.77      27.88      19.35       0.00       0.00       0.00
 1995  16 21:58:25          0.00       0.00       0.00       0.00       0.00       0.01      24.52      27.33      19.08       0.00       0.00       0.00
 1995  16 22:30:36          0.00       0.00       0.00       0.00       0.00       0.00      24.83      27.56      19.14       0.00       0.00       0.00
 1995  16 23:02:48          0.01       0.00       0.00       0.00       0.00       0.01      24.99      27.21      19.05       0.00       0.00       0.00
 1995  16 23:34:59          0.01       0.00       0.00       0.00       0.00       0.01      24.94      27.07      19.68       0.00       0.00       0.00
 1995  16 23:51:05          0.00       0.00       0.00       0.00       0.00       0.00      24.20      27.12      19.53       0.00       0.00       0.00
 1995  17  0:32:56          0.00       0.00       0.00       0.00       0.00       0.00      24.96      27.32      19.35       0.00       0.00       0.00
 1995  17  1:05:08          0.00       0.00       0.00       0.00       0.00       0.01      24.95      27.26      19.29       0.00       0.00       0.00
 1995  17  1:37:19          0.00       0.00       0.00       0.00       0.00       0.00      24.38      27.45      19.39       0.00       0.00       0.00
 1995  17  2:09:30          0.00       0.00       0.01       0.00       0.00       0.01      24.79      27.31      19.30       0.00       0.00       0.00
 1995  17  2:41:42          0.00       0.00       0.01       0.00       0.00       0.01      24.43      27.24      19.43       0.00       0.00       0.00
 1995  17  3:13:53          0.00       0.00       0.00       0.00       0.00       0.01      24.60      27.38      19.27       0.00       0.00       0.00
 1995  17  3:46:05          0.00       0.01       0.00       0.00       0.00       0.01      24.45      26.91      19.22       0.00       0.00       0.00
 1995  17  4:18:16          0.00       0.00       0.01       0.00       0.00       0.01      24.88      27.53      19.58       0.00       0.00       0.00
 1995  17  4:50:28          0.01       0.00       0.00       0.00       0.00       0.02      24.86      27.32      19.56       0.00       0.00       0.00
 1995  17  5:22:39          0.02       0.00       0.01       0.00       0.00       0.03      24.60      27.05      19.53       0.00       0.00       0.00
 1995  17  5:54:51          0.01       0.00       0.01       0.00       0.00       0.02      24.43      27.66      19.33       0.00       0.00       0.00
 1995  17  6:27:02          0.00       0.00       0.02       0.00       0.00       0.03      24.67      27.64      19.34       0.00       0.00       0.00
 1995  17  6:59:14          0.00       0.01       0.01       0.00       0.00       0.02      24.72      27.72      19.06       0.00       0.00       0.00
 1995  17  7:31:25          0.00       0.00       0.01       0.00       0.00       0.02      24.93      27.88      18.90       0.00       0.00       0.00
 1995  17  8:03:37          0.00       0.00       0.00       0.00       0.00       0.01      24.45      27.71      19.38       0.00       0.00       0.00
 1995  17  8:35:48          0.00       0.00       0.01       0.00       0.00       0.01      24.48      26.95      19.24       0.00       0.00       0.00
 1995  17  9:07:59          0.02       0.01       0.00       0.00       0.00       0.05      24.51      27.83      19.49       0.00       0.00       0.00
 1995  17  9:40:11          0.02       0.02       0.01       0.00       0.00       0.05      24.48      27.79      19.54       0.00       0.00       0.00
 1995  17 10:12:22          0.01       0.01       0.00       0.00       0.00       0.03      24.60      27.89      19.34       0.00       0.00       0.00
 1995  17 10:44:34          0.00       0.01       0.00       0.00       0.00       0.02      24.91      28.20      19.41       0.00       0.00       0.00
 1995  17 11:16:45          0.04       0.01       0.01       0.00       0.00       0.07      24.87      28.58      19.78       0.00       0.00       0.00
 1995  17 11:48:57          0.03       0.02       0.00       0.00       0.00       0.06      24.82      28.17      19.69       0.00       0.00       0.00
 1995  17 12:21:08          0.01       0.02       0.00       0.00       0.00       0.04      24.92      28.77      19.48       0.00       0.00       0.00
 1995  17 12:53:20          0.02       0.02       0.00       0.00       0.00       0.05      23.73      28.58      18.91       0.00       0.00       0.00
 1995  17 13:25:31          0.01       0.02       0.01       0.00       0.00       0.05      24.72      28.22      19.63       0.00       0.00       0.00
 1995  17 13:57:43          0.02       0.02       0.02       0.00       0.00       0.06      24.83      28.09      19.42       0.00       0.00       0.00
 1995  17 14:29:54          0.18       0.01       0.01       0.00       0.00       0.21      25.38      29.49      22.14       0.00       0.00       0.00
 1995  17 15:02:06          0.14       0.02       0.01       0.00       0.00       0.17      25.31      28.94      21.28       0.00       0.00       0.00
 1995  17 15:34:17          0.01       0.01       0.01       0.00       0.00       0.02      24.73      28.15      19.31       0.00       0.00       0.00
 1995  17 16:06:28          0.00       0.01       0.02       0.00       0.00       0.03      24.72      28.17      19.46       0.00       0.00       0.00
 1995  17 16:38:40          0.01       0.01       0.01       0.00       0.00       0.03      24.78      27.72      19.41       0.00       0.00       0.00
 1995  17 17:10:52          0.00       0.01       0.01       0.00       0.00       0.03      24.91      28.20      19.20       0.00       0.00       0.00
 1995  17 17:43:03          0.01       0.01       0.01       0.00       0.00       0.02      24.24      28.31      19.50       0.00       0.00       0.00
 1995  17 18:15:15          0.00       0.00       0.01       0.00       0.00       0.03      24.66      28.39      19.25       0.00       0.00       0.00
 1995  17 18:47:26          0.00       0.00       0.01       0.00       0.00       0.04      24.52      28.65      19.04       0.00       0.00       0.00
 1995  17 19:19:37          0.00       0.01       0.01       0.00       0.00       0.02      24.57      28.24      19.29       0.00       0.00       0.00
 1995  17 19:51:49          0.00       0.00       0.01       0.00       0.00       0.04      24.83      28.98      19.33       0.00       0.00       0.00
 1995  17 20:24:00          0.00       0.00       0.00       0.00       0.00       0.04      24.73      29.37      19.61       0.00       0.00       0.00
 1995  17 20:56:12          0.00       0.00       0.01       0.00       0.00       0.05      24.51      29.52      19.11       0.00       0.00       0.00
 1995  17 21:28:23          0.00       0.00       0.01       0.00       0.00       0.05      23.62      30.03      18.14       0.00       0.00       0.00
 1995  17 22:00:35          0.00       0.01       0.01       0.00       0.01       0.05      24.77      29.51      19.22       0.00       0.00       0.00
 1995  17 22:32:46          0.00       0.00       0.01       0.00       0.00       0.04      24.75      28.98      19.32       0.00       0.00       0.00
 1995  17 23:04:58          0.00       0.00       0.01       0.00       0.00       0.02      24.79      28.22      19.11       0.00       0.00       0.00
 1995  17 23:37:09          0.00       0.00       0.01       0.00       0.00       0.03      24.75      28.30      19.23       0.00       0.00       0.00
 1995  17 23:50:02          0.00       0.00       0.01       0.00       0.00       0.02      24.55      28.30      19.20       0.00       0.00       0.00
 1995  18  0:31:53          0.00       0.00       0.01       0.00       0.00       0.01      24.57      27.90      19.36       0.00       0.00       0.00
 1995  18  1:04:04          0.00       0.00       0.00       0.00       0.00       0.01      24.80      27.78      19.25       0.00       0.00       0.00
 1995  18  1:36:16          0.00       0.00       0.00       0.00       0.00       0.01      24.87      27.60      19.27       0.00       0.00       0.00
 1995  18  2:08:27          0.00       0.00       0.00       0.00       0.00       0.01      24.41      27.67      19.52       0.00       0.00       0.00
 1995  18  2:40:39          0.00       0.00       0.00       0.00       0.00       0.02      24.47      27.61      19.38       0.00       0.00       0.00
 1995  18  3:12:50          0.00       0.00       0.01       0.00       0.00       0.01      25.03      27.84      18.88       0.00       0.00       0.00
 1995  18  3:45:01          0.00       0.00       0.00       0.00       0.00       0.02      24.84      28.12      19.56       0.00       0.00       0.00
 1995  18  4:17:13          0.00       0.00       0.00       0.00       0.00       0.01      25.13      27.81      19.31       0.00       0.00       0.00
 1995  18  4:49:24          0.00       0.00       0.01       0.00       0.01       0.02      24.96      27.51      19.31       0.00       0.00       0.00
 1995  18  5:21:36          0.00       0.00       0.00       0.00       0.00       0.03      24.66      28.53      19.26       0.00       0.00       0.00
 1995  18  5:53:48          0.00       0.00       0.01       0.00       0.00       0.01      24.75      28.26      19.52       0.00       0.00       0.00
 1995  18  6:25:59          0.00       0.00       0.00       0.00       0.00       0.02      25.14      28.24      19.41       0.00       0.00       0.00
 1995  18  6:58:10          0.00       0.01       0.01       0.00       0.00       0.02      25.02      28.27      19.65       0.00       0.00       0.00
 1995  18  7:30:22          0.00       0.01       0.00       0.00       0.00       0.02      25.32      28.57      19.32       0.00       0.00       0.00
 1995  18  8:02:33          0.00       0.01       0.01       0.00       0.00       0.05      25.18      28.31      19.41       0.00       0.00       0.00
 1995  18  8:34:45          0.01       0.01       0.01       0.00       0.00       0.05      24.90      28.35      19.62       0.00       0.00       0.00
 1995  18  9:06:56          0.00       0.01       0.01       0.00       0.00       0.04      25.13      28.58      19.66       0.00       0.00       0.00
 1995  18  9:39:08          0.01       0.01       0.02       0.00       0.00       0.08      24.95      29.24      19.76       0.00       0.00       0.00
 1995  18 10:11:19          0.02       0.01       0.02       0.00       0.01       0.10      25.55      30.22      19.98       0.00       0.00       0.00
 1995  18 10:43:31          0.01       0.01       0.03       0.00       0.01       0.11      25.10      30.92      19.57       0.00       0.00       0.00
 1995  18 11:15:42          0.02       0.02       0.03       0.00       0.00       0.12      25.28      30.74      19.84       0.00       0.00       0.00
 1995  18 11:47:54          0.02       0.01       0.03       0.00       0.01       0.11      25.50      30.74      19.87       0.00       0.00       0.00
 1995  18 12:20:05          0.00       0.01       0.01       0.00       0.00       0.07      25.14      29.10      19.67       0.00       0.00       0.00
 1995  18 12:52:17          0.00       0.01       0.01       0.00       0.00       0.06      24.97      29.02      19.33       0.00       0.00       0.00
 1995  18 13:24:28          0.01       0.01       0.01       0.00       0.01       0.08      25.27      29.11      19.41       0.00       0.00       0.00
 1995  18 13:56:39          0.00       0.00       0.02       0.00       0.00       0.06      25.42      29.22      19.44       0.00       0.00       0.00
 1995  18 14:28:51          0.00       0.01       0.01       0.00       0.00       0.06      25.22      29.53      19.56       0.00       0.00       0.00
 1995  18 15:01:02          0.00       0.02       0.01       0.00       0.00       0.07      25.25      29.46      19.37       0.00       0.00       0.00
 1995  18 15:33:14          0.01       0.02       0.01       0.00       0.00       0.07      25.35      29.28      19.36       0.00       0.00       0.00
 1995  18 16:05:25          0.00       0.05       0.02       0.00       0.00       0.11      25.60      29.34      19.84       0.00       0.00       0.00
 1995  18 16:37:37          0.00       0.03       0.02       0.00       0.00       0.09      25.10      29.12      19.43       0.00       0.00       0.00
 1995  18 17:09:48          0.00       0.02       0.02       0.00       0.00       0.09      25.24      29.60      19.53       0.00       0.00       0.00
 1995  18 17:42:00          0.00       0.01       0.02       0.00       0.00       0.07      25.16      29.30      19.59       0.00       0.00       0.00
 1995  18 18:14:11          0.00       0.01       0.01       0.00       0.00       0.06      25.12      29.22      19.79       0.00       0.00       0.00
 1995  18 18:46:23          0.02       0.01       0.01       0.00       0.00       0.06      25.30      28.88      19.66       0.00       0.00       0.00
 1995  18 19:18:34          0.11       0.03       0.01       0.00       0.00       0.18      25.69      29.71      20.49       0.00       0.00       0.00
 1995  18 19:50:46          0.00       0.01       0.01       0.00       0.00       0.04      25.15      28.75      19.51       0.00       0.00       0.00
 1995  18 20:22:57          0.00       0.00       0.01       0.00       0.01       0.03      24.65      29.00      19.54       0.00       0.00       0.00
 1995  18 20:55:08          0.01       0.01       0.01       0.00       0.00       0.05      25.11      28.54      19.15       0.00       0.00       0.00
 1995  18 21:27:20          0.01       0.01       0.01       0.00       0.00       0.05      25.14      28.85      19.31       0.00       0.00       0.00
 1995  18 21:59:31          0.00       0.00       0.01       0.00       0.01       0.04      25.15      28.75      19.68       0.00       0.00       0.00
 1995  18 22:31:43          0.00       0.01       0.01       0.00       0.00       0.07      24.87      28.97      19.28       0.00       0.00       0.00
 1995  18 23:03:54          0.00       0.00       0.01       0.00       0.00       0.05      24.91      28.49      19.52       0.00       0.00       0.00
 1995  18 23:36:06          0.00       0.00       0.01       0.00       0.00       0.04      25.46      28.63      19.37       0.00       0.00       0.00
 1995  18 23:52:12          0.00       0.01       0.01       0.00       0.00       0.06      25.22      28.35      19.46       0.00       0.00       0.00
 1995  19  0:30:49          0.00       0.00       0.01       0.00       0.01       0.04      25.47      28.58      19.73       0.00       0.00       0.00
 1995  19  1:03:01          0.00       0.00       0.02       0.00       0.00       0.04      25.45      28.05      19.62       0.00       0.00       0.00
 1995  19  1:35:12          0.00       0.00       0.00       0.00       0.00       0.02      24.85      28.41      19.40       0.00       0.00       0.00
 1995  19  2:07:24          0.00       0.00       0.00       0.00       0.01       0.02      25.18      28.26      19.64       0.00       0.00       0.00
 1995  19  2:39:35          0.00       0.00       0.00       0.00       0.00       0.01      25.02      28.32      19.37       0.00       0.00       0.00
 1995  19  3:11:47          0.00       0.00       0.00       0.00       0.00       0.01      25.23      27.95      19.46       0.00       0.00       0.00
 1995  19  3:43:58          0.00       0.00       0.01       0.00       0.00       0.01      25.15      28.14      19.52       0.00       0.00       0.00
 1995  19  4:16:10          0.00       0.00       0.01       0.00       0.00       0.01      25.00      28.31      19.76       0.00       0.00       0.00
 1995  19  4:48:21          0.00       0.00       0.01       0.00       0.00       0.02      24.84      27.67      19.56       0.00       0.00       0.00
 1995  19  5:20:32          0.00       0.00       0.01       0.00       0.00       0.01      24.72      28.08      19.54       0.00       0.00       0.00
 1995  19  5:52:44          0.00       0.00       0.01       0.00       0.00       0.01      25.29      28.03      19.61       0.00       0.00       0.00
 1995  19  6:24:55          0.00       0.00       0.01       0.00       0.00       0.01      25.33      27.98      19.71       0.00       0.00       0.00
 1995  19  6:57:07          0.00       0.00       0.00       0.00       0.00       0.01      25.23      28.05      19.54       0.00       0.00       0.00
 1995  19  7:26:05          0.00       0.00       0.00       0.00       0.00       0.00      25.39      28.24      19.39       0.00       0.00       0.00
 1995  19  8:01:30          0.00       0.00       0.00       0.00       0.00       0.01      25.07      27.97      19.58       0.00       0.00       0.00
 1995  19  8:30:28          0.00       0.00       0.01       0.00       0.00       0.02      25.33      27.82      19.82       0.00       0.00       0.00
 1995  21  0:30:14          0.00       0.00       0.00       0.00       0.00       0.00      25.31      27.72      19.82       0.00       0.00       0.00
 1995  21  1:02:25          0.00       0.00       0.00       0.00       0.00       0.00      25.42      28.38      19.45       0.00       0.00       0.00
 1995  21  1:34:37          0.00       0.00       0.00       0.00       0.00       0.00      24.93      28.00      20.02       0.00       0.00       0.00
 1995  21  2:06:48          0.00       0.00       0.00       0.00       0.00       0.00      25.34      27.83      19.73       0.00       0.00       0.00
 1995  21  2:38:59          0.00       0.00       0.00       0.00       0.00       0.00      25.05      27.71      19.28       0.00       0.00       0.00
 1995  21  3:11:11          0.00       0.00       0.00       0.00       0.00       0.00      24.99      27.83      19.28       0.00       0.00       0.00
 1995  21  3:43:22          0.00       0.00       0.00       0.00       0.00       0.00      25.19      27.57      19.56       0.00       0.00       0.00
 1995  21  4:15:34          0.00       0.00       0.00       0.00       0.00       0.00      25.72      28.13      19.41       0.00       0.00       0.00
 1995  21  4:47:45          0.00       0.00       0.00       0.00       0.00       0.00      24.81      27.60      19.48       0.00       0.00       0.00
 1995  21  5:19:57          0.00       0.00       0.00       0.00       0.00       0.00      25.40      27.76      19.77       0.00       0.00       0.00
 1995  21  5:52:08          0.00       0.00       0.00       0.00       0.00       0.00      25.29      27.69      19.48       0.00       0.00       0.00
 1995  21  6:24:20          0.00       0.00       0.00       0.00       0.00       0.01      25.18      27.65      19.44       0.00       0.00       0.00
 1995  21  6:56:31          0.00       0.00       0.00       0.00       0.00       0.01      25.73      27.92      19.32       0.00       0.00       0.00
 1995  21  7:28:43          0.00       0.00       0.00       0.00       0.00       0.00      25.22      28.12      19.43       0.00       0.00       0.00
 1995  21  8:00:54          0.00       0.00       0.00       0.00       0.00       0.00      25.30      27.56      19.86       0.00       0.00       0.00
 1995  21  8:33:06          0.00       0.00       0.00       0.00       0.00       0.00      25.33      27.88      19.64       0.00       0.00       0.00
 1995  21  9:05:17          0.00       0.00       0.00       0.00       0.00       0.01      25.39      27.84      19.81       0.00       0.00       0.00
 1995  21  9:37:28          0.00       0.00       0.00       0.00       0.00       0.01      25.26      27.98      19.81       0.00       0.00       0.00
 1995  21 10:09:40          0.00       0.00       0.00       0.00       0.00       0.00      25.00      27.76      19.85       0.00       0.00       0.00
 1995  21 10:41:51          0.00       0.00       0.00       0.00       0.00       0.00      24.99      28.15      19.66       0.00       0.00       0.00
 1995  21 11:14:03          0.00       0.00       0.00       0.00       0.00       0.01      25.38      27.90      19.89       0.00       0.00       0.00
 1995  21 11:46:15          0.00       0.00       0.01       0.00       0.00       0.01      25.22      27.99      19.89       0.00       0.00       0.00
 1995  21 12:18:26          0.00       0.00       0.01       0.00       0.00       0.01      25.14      27.59      20.01       0.00       0.00       0.00
 1995  21 12:50:37          0.00       0.00       0.00       0.00       0.00       0.00      25.39      27.94      19.71       0.00       0.00       0.00
 1995  21 13:22:49          0.00       0.00       0.00       0.00       0.00       0.00      25.49      27.92      20.17       0.00       0.00       0.00
 1995  21 13:55:00          0.00       0.00       0.00       0.00       0.00       0.00      25.53      28.13      19.75       0.00       0.00       0.00
 1995  21 14:27:12          0.00       0.00       0.00       0.00       0.00       0.00      25.36      27.61      19.80       0.00       0.00       0.00
 1995  21 14:59:23          0.00       0.00       0.01       0.00       0.00       0.01      25.58      27.86      19.83       0.00       0.00       0.00
 1995  21 15:31:35          0.01       0.00       0.00       0.00       0.00       0.01      25.58      28.10      19.88       0.00       0.00       0.00
 1995  21 16:03:46          0.57       0.02       0.01       0.00       0.01       0.62      30.51      30.81      21.66       0.00       0.00       0.00
 1995  21 16:35:58          0.00       0.00       0.00       0.00       0.00       0.01      25.37      28.74      19.84       0.00       0.00       0.00
 1995  21 17:08:09          0.00       0.00       0.00       0.00       0.00       0.01      25.19      28.19      20.00       0.00       0.00       0.00
 1995  21 17:40:21          0.00       0.00       0.01       0.00       0.00       0.01      25.39      28.18      19.64       0.00       0.00       0.00
 1995  21 18:12:32          0.00       0.00       0.01       0.00       0.00       0.02      25.10      28.38      19.69       0.00       0.00       0.00
 1995  21 18:44:44          0.01       0.00       0.00       0.00       0.00       0.01      25.44      28.27      19.70       0.00       0.00       0.00
 1995  21 19:16:55          0.01       0.00       0.00       0.00       0.00       0.02      25.48      27.97      19.81       0.00       0.00       0.00
 1995  21 19:49:07          0.05       0.00       0.00       0.00       0.00       0.05      25.59      28.23      20.46       0.00       0.00       0.00
 1995  21 20:21:18          0.00       0.00       0.01       0.00       0.00       0.01      25.24      27.97      19.72       0.00       0.00       0.00
 1995  21 20:53:30          0.00       0.00       0.01       0.00       0.00       0.01      25.45      28.50      20.14       0.00       0.00       0.00
 1995  21 21:25:41          0.00       0.00       0.00       0.00       0.00       0.01      24.95      28.16      19.68       0.00       0.00       0.00
 1995  21 21:57:53          0.01       0.00       0.00       0.00       0.00       0.01      25.43      28.14      19.38       0.00       0.00       0.00
 1995  21 22:30:04          0.00       0.00       0.00       0.00       0.00       0.01      25.61      27.77      19.83       0.00       0.00       0.00
 1995  21 23:02:16          0.00       0.00       0.00       0.00       0.00       0.01      25.38      27.94      19.93       0.00       0.00       0.00
 1995  21 23:34:27          0.00       0.00       0.00       0.00       0.00       0.00      24.89      28.33      19.79       0.00       0.00       0.00
 1995  21 23:50:33          0.00       0.00       0.00       0.00       0.00       0.01      25.99      27.91      19.49       0.00       0.00       0.00
 1995  22  0:32:24          0.00       0.00       0.01       0.00       0.00       0.01      25.47      27.83      19.71       0.00       0.00       0.00
 1995  22  1:04:35          0.01       0.00       0.00       0.00       0.00       0.02      25.24      28.12      20.09       0.00       0.00       0.00
 1995  22  1:36:47          0.01       0.00       0.00       0.00       0.00       0.02      25.46      28.04      19.91       0.00       0.00       0.00
 1995  22  2:08:58          0.00       0.00       0.00       0.00       0.00       0.01      25.28      28.00      19.98       0.00       0.00       0.00
 1995  22  2:41:09          0.01       0.00       0.00       0.00       0.00       0.01      25.57      27.76      19.71       0.00       0.00       0.00
 1995  22  3:13:21          0.01       0.00       0.00       0.00       0.00       0.01      25.73      28.48      19.80       0.00       0.00       0.00
 1995  22  3:45:32          0.00       0.00       0.00       0.00       0.00       0.01      25.35      27.82      19.65       0.00       0.00       0.00
 1995  22  4:17:44          0.01       0.01       0.00       0.00       0.00       0.02      25.54      28.36      19.88       0.00       0.00       0.00
 1995  22  4:49:55          0.03       0.00       0.00       0.00       0.00       0.03      25.94      28.33      20.20       0.00       0.00       0.00
 1995  22  5:22:07          0.01       0.00       0.00       0.00       0.00       0.01      25.52      28.08      19.60       0.00       0.00       0.00
 1995  22  5:54:19          0.01       0.00       0.00       0.00       0.00       0.02      25.28      27.81      20.06       0.00       0.00       0.00
 1995  22  6:26:30          0.00       0.00       0.01       0.00       0.00       0.01      25.18      28.15      19.53       0.00       0.00       0.00
 1995  22  6:58:41          0.00       0.00       0.00       0.00       0.00       0.00      25.44      28.21      19.98       0.00       0.00       0.00
 1995  22  7:30:53          0.00       0.00       0.01       0.00       0.00       0.01      25.51      28.48      19.70       0.00       0.00       0.00
 1995  22  8:03:04          0.00       0.00       0.00       0.00       0.00       0.01      25.36      28.22      20.16       0.00       0.00       0.00
 1995  22  8:35:16          0.00       0.00       0.00       0.00       0.00       0.01      25.40      28.24      19.95       0.00       0.00       0.00
 1995  22  9:07:27          0.00       0.00       0.01       0.00       0.00       0.01      25.09      28.40      19.62       0.00       0.00       0.00
 1995  22  9:39:38          0.00       0.00       0.01       0.00       0.00       0.01      25.45      28.17      20.01       0.00       0.00       0.00
 1995  22 10:11:50          0.00       0.00       0.00       0.00       0.00       0.01      25.43      28.31      19.55       0.00       0.00       0.00
 1995  22 10:44:02          0.00       0.00       0.00       0.00       0.00       0.01      25.40      28.44      19.77       0.00       0.00       0.00
 1995  22 11:16:13          0.00       0.00       0.00       0.00       0.00       0.01      25.80      27.80      19.82       0.00       0.00       0.00
 1995  22 11:48:25          0.01       0.01       0.00       0.00       0.00       0.03      25.34      28.30      20.17       0.00       0.00       0.00
 1995  22 12:20:36          0.00       0.00       0.00       0.00       0.00       0.02      25.72      28.15      20.02       0.00       0.00       0.00
 1995  22 12:52:48          0.01       0.00       0.00       0.00       0.00       0.02      25.48      28.34      19.92       0.00       0.00       0.00
 1995  22 13:24:59          0.01       0.00       0.01       0.00       0.00       0.03      25.58      28.95      19.68       0.00       0.00       0.00
 1995  22 13:57:10          0.00       0.00       0.01       0.00       0.00       0.02      25.29      28.44      19.63       0.00       0.00       0.00
 1995  22 14:29:22          0.00       0.00       0.01       0.00       0.00       0.02      25.23      29.12      19.53       0.00       0.00       0.00
 1995  22 15:01:33          0.00       0.00       0.00       0.00       0.00       0.02      25.41      28.89      19.63       0.00       0.00       0.00
 1995  22 15:33:45          0.00       0.00       0.01       0.00       0.00       0.03      25.08      29.75      19.99       0.00       0.00       0.00
 1995  22 16:05:56          0.00       0.00       0.02       0.00       0.00       0.04      25.50      29.14      19.95       0.00       0.00       0.00
 1995  22 16:38:08          0.00       0.01       0.01       0.00       0.00       0.05      25.11      29.67      19.78       0.00       0.00       0.00
 1995  22 17:10:19          0.00       0.03       0.01       0.00       0.01       0.06      25.51      29.07      19.61       0.00       0.00       0.00
 1995  22 17:42:31          0.00       0.01       0.01       0.00       0.00       0.04      25.15      28.92      19.77       0.00       0.00       0.00
 1995  22 18:14:42          0.00       0.01       0.01       0.00       0.00       0.04      25.56      28.65      20.10       0.00       0.00       0.00
